timestamp,instrument,epic,direction,size,open_level,current_price,profit_loss,currency,deal_id
2026-05-10 03:41:50.659202,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:42:23.829555,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:42:24.137724,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:42:57.405219,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:42:57.691066,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:43:30.945084,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:43:31.296122,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:44:04.634611,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:44:04.919616,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:44:38.406351,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:44:38.771633,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:49:58.548161,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:49:58.922111,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:50:33.275496,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:50:33.894191,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:51:07.132624,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:51:07.403058,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:51:40.649044,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:51:40.910097,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:52:14.505645,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:52:14.846977,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:52:48.234779,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:52:48.502140,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:53:21.901661,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:53:22.245088,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:57:17.301454,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:57:17.581653,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:57:49.388966,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:57:49.666276,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:57:51.356615,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:57:51.632636,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:58:24.318038,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:58:24.666523,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:58:59.194392,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:58:59.452756,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:59:17.396885,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:59:17.677463,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 03:59:51.455913,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 03:59:51.764059,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:00:25.103026,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:00:25.358461,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:00:58.734002,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:00:59.061656,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:01:32.584519,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:01:32.855630,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:02:06.256756,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:02:06.862386,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:02:40.325086,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:02:40.591189,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:04:17.726824,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:04:18.001059,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:04:18.281243,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:04:51.887668,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:04:52.164277,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:04:52.430019,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:05:25.893465,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:05:26.235092,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:05:26.588844,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:05:59.853595,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:06:00.202678,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:06:00.535174,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:06:34.179347,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:06:34.446500,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:06:34.720246,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:07:08.059373,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:07:08.329742,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:07:08.595963,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:07:41.847946,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:07:42.133950,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:07:42.428000,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:07:53.873733,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:07:54.149717,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:07:54.453127,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:08:28.799051,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:08:29.136428,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:08:29.505398,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:09:02.813260,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:09:03.074890,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:09:03.338865,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:09:36.850646,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:09:37.118446,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:09:37.377632,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:10:10.718044,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:10:10.998247,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:10:11.273839,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:10:44.625520,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:10:44.972153,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:10:45.575038,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:11:19.089953,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:11:19.364885,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:11:19.709124,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:11:53.166347,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:11:53.525898,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:11:55.452639,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:13:32.327536,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:13:32.600649,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:13:32.887846,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:14:06.380843,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:14:07.198421,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:14:08.014042,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:14:41.300930,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:14:41.564212,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:14:41.842257,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 04:15:11.037396,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 04:15:11.302143,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 04:15:12.155215,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 07:04:42.824238,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 07:04:43.179792,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 07:04:43.536962,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 07:05:33.409540,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 07:05:33.757914,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29251.2,-224.95,USD,DIAAAAXE857EQAZ
2026-05-10 07:05:34.108723,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 16:38:56,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 16:38:56,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29255.2,-192.23,USD,DIAAAAXE857EQAZ
2026-05-10 16:38:56,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 16:39:45,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 16:39:46,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29255.2,-192.23,USD,DIAAAAXE857EQAZ
2026-05-10 16:39:46,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 16:40:35,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 16:40:36,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29255.2,-192.23,USD,DIAAAAXE857EQAZ
2026-05-10 16:40:36,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 16:41:25,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 16:41:25,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29255.2,-192.23,USD,DIAAAAXE857EQAZ
2026-05-10 16:41:25,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 16:42:15,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 16:42:16,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29255.2,-192.23,USD,DIAAAAXE857EQAZ
2026-05-10 16:42:16,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 16:43:05,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 16:43:05,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29255.2,-192.23,USD,DIAAAAXE857EQAZ
2026-05-10 16:43:05,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 16:52:53,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 16:52:53,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29255.2,-192.23,USD,DIAAAAXE857EQAZ
2026-05-10 16:52:53,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 16:53:42,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 16:53:42,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29255.2,-192.23,USD,DIAAAAXE857EQAZ
2026-05-10 16:53:42,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 16:54:31,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 16:54:31,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29255.2,-192.23,USD,DIAAAAXE857EQAZ
2026-05-10 16:54:32,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 16:55:20,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 16:55:21,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29255.2,-192.23,USD,DIAAAAXE857EQAZ
2026-05-10 16:55:21,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 16:56:10,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 16:56:10,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29255.2,-192.23,USD,DIAAAAXE857EQAZ
2026-05-10 16:56:10,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 16:56:59,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 16:57:00,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29255.2,-192.23,USD,DIAAAAXE857EQAZ
2026-05-10 16:57:00,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 16:58:59,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 16:58:59,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29255.2,-192.23,USD,DIAAAAXE857EQAZ
2026-05-10 16:58:59,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
2026-05-10 16:59:48,Weekend Oil - US Crude ($1),IX.D.SUNCL.BMU.IP,BUY,10.0,9473.0,9433.5,-395.0,USD,DIAAAAXE84FF6A4
2026-05-10 16:59:48,Weekend US Tech 100 ($1),IX.D.SUNNAS.BMU.IP,BUY,8.18,29278.7,29255.2,-192.23,USD,DIAAAAXE857EQAZ
2026-05-10 16:59:49,Weekend Spot Silver ($1),IX.D.SUNSILVER.BMU.IP,BUY,10.0,8055.4,8042.9,-125.0,USD,DIAAAAXE89SP2BA
